"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","18","100","Song","BR","0.00000","0.014455280074",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","BE","0.00000","0.006709276285",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","19","100","Song","AU","0.00000","0.052644551378",
"2025-09-24","2025-09-24","2025-08","iTunes Match","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","US","0.00000","0.001654000985",
"2025-09-24","2025-09-24","2025-08","iTunes Songs","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","1.470085959693",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","167","100","Song","US","0.00000","1.054346650350",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","600","100","Song","US","0.00000","3.572897916498",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","SE","0.00000","0.029253974286",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","3","100","Song","RU","0.00000","0.007163482057",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","RU","0.00000","0.002822010473",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","PL","0.00000","0.005439832029",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","NO","0.00000","0.016090712441",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","MX","0.00000","0.005774680125",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","MX","0.00000","0.029166532981",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","KR","0.00000","0.010577487238",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","IN","0.00000","0.001364366525",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","HU","0.00000","0.003162707293",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","GB","0.00000","0.020496473952",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GB","0.00000","0.028054759349",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","IT","0.00000","0.028902597140",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","FR","0.00000","0.008179049873",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","DE","0.00000","0.069497267010",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","BR","0.00000","0.004320051409",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.003472487461",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","NZ","0.00000","0.002831807142",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","AU","0.00000","0.006416704831",
"2025-09-23","2025-09-23","2025-08","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","JP","0.00000","0.007623806533",
"2025-09-17","2025-09-17","2025-07","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","46","100","Song","US","0.00000","0.044434850382",
"2025-09-17","2025-09-17","2025-06","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","69489","100","Song","US","0.00000","1.253585822678",
"2025-09-17","2025-09-17","2025-06","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1745","100","Song","OU","0.00000","0.031479906994",
"2025-09-17","2025-09-17","2025-06","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","US","0.00000","0.005787205333",
"2025-09-17","2025-09-17","2025-06","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","15","100","Song","OU","0.00000","0.007891643636",
"2025-09-17","2025-09-17","2025-06","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","40","100","Song","US","0.00000","0.089740765178",
"2025-09-17","2025-09-17","2025-07","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.000867589459",
"2025-08-27","2025-08-27","2025-07","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","TR","0.00000","0.000247979477",
"2025-08-27","2025-08-27","2025-07","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","126","100","Song","US","0.00000","1.070069315429",
"2025-08-27","2025-08-27","2025-07","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.002128451621",
"2025-08-27","2025-08-27","2025-07","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","33","100","Song","US","0.00000","0.065973453887",
"2025-08-27","2025-08-27","2025-07","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.000517405294",
"2025-08-27","2025-08-27","2025-07","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","248","100","Song","US","0.00000","1.342837367503",
"2025-08-27","2025-08-27","2025-07","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","GB","0.00000","0.034539282978",
"2025-08-27","2025-08-27","2025-07","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JP","0.00000","0.005138768421",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GB","0.00000","0.009240488468",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","561","100","Song","US","0.00000","2.186944880133",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IN","0.00000","0.000096999950",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","HN","0.00000","0.000041999978",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DO","0.00000","0.000145999925",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","ZA","0.00000","0.000249502472",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","VN","0.00000","0.000044304177",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TW","0.00000","0.002606951065",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TR","0.00000","0.000058294970",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PE","0.00000","0.001017830178",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NO","0.00000","0.003227209547",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","14","100","Song","MX","0.00000","0.015063420286",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","JP","0.00000","0.001015498379",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","ID","0.00000","0.000045470076",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","ES","0.00000","0.000655235464",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","DK","0.00000","0.020430055238",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","13","100","Song","DE","0.00000","0.069871185321",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","CA","0.00000","0.028563369473",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","BR","0.00000","0.000622590281",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BD","0.00000","0.000192373401",
"2025-08-21","2025-08-21","2025-06","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","16","100","Song","AU","0.00000","0.064027697513",
"2025-08-21","2025-08-21","2025-05","Deezer","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.001039407713",
"2025-08-19","2025-08-19","2025-06","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.000864585686",
"2025-08-12","2025-08-12","2025-06","Pandora","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.010500000000",
"2025-08-11","2025-08-11","2025-06","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","US","0.00000","0.010645304784",
"2025-07-30","2025-07-30","2025-06","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","139","100","Song","US","0.00000","1.335606718829",
"2025-07-30","2025-07-30","2025-06","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","MX","0.00000","0.017167812177",
"2025-07-30","2025-07-30","2025-06","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","55","100","Song","US","0.00000","0.171173897550",
"2025-07-25","2025-07-25","2025-06","iTunes Match","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.000847175072",
"2025-07-25","2025-07-25","2025-06","iTunes Songs","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.490021108812",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","361","100","Song","US","0.00000","2.064896950293",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.001432726813",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","KR","0.00000","0.004860623382",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","13","100","Song","GB","0.00000","0.173335400661",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DE","0.00000","0.011198990535",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CA","0.00000","0.003003719350",
"2025-07-24","2025-07-24","2025-06","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","NZ","0.00000","0.028622465576",
"2025-07-23","2025-07-23","2025-05","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.012203775730",
"2025-07-19","2025-07-19","2025-05","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","US","0.00000","0.007465738048",
"2025-07-19","2025-07-19","2025-05","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.000807106816",
"2025-07-19","2025-07-19","2025-05","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","AU","0.00000","0.000807106816",
"2025-07-16","2025-07-15","2025-05","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","49312","100","Song","US","0.00000","0.819974872662",
"2025-07-16","2025-07-15","2025-05","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1145","100","Song","OU","0.00000","0.019039406812",
"2025-07-15","2025-07-15","2025-05","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","US","0.00000","0.004201884484",
"2025-07-15","2025-07-15","2025-05","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","OU","0.00000","0.005252355605",
"2025-07-05","2025-07-05","2025-04","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.001059681920",
"2025-07-05","2025-07-05","2025-04","TikTok","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","ID","0.00000","0.001059681920",
"2025-07-05","2025-07-05","2025-04","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","US","0.00000","0.001569229300",
"2025-07-05","2025-07-05","2025-04","Facebook","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","OU","0.00000","0.001176921975",
"2025-07-04","2025-07-04","2025-05","iTunes Songs","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","US","0.00000","0.489997595296",
"2025-07-03","2025-07-03","2025-05","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","228","100","Song","US","0.00000","1.318341530130",
"2025-07-03","2025-07-03","2025-05","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","MX","0.00000","0.004259536580",
"2025-07-03","2025-07-03","2025-05","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","GB","0.00000","0.041754253283",
"2025-06-28","2025-06-28","2025-05","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","78","100","Song","US","0.00000","0.370215047645",
